F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,Class
0.025210086,0,0,0,0,0,0,0,0,0,0.025210086,0.008403362,0,0.025210086,0,0,0.016806724,0,0.008403362,0,0,0.016806724,0.008403362,0,0,0,0,0.008403362,0.016806724,0.008403362,0,0,0,0.008403362,0.008403362,0,0.016806724,0.008403362,0,0,0,0,0.008403362,0,0,0,0,0,0.008403362,0,0,0,0,0,0,0.008403362,0.016806724,0,0.008403362,0,0.008403362,0.016806724,0.008403362,0,0,0.008403362,0.008403362,0,0,0,0,0.008403362,0,0.008403362,0.008403362,0,0,0.042016808,0.033613447,0,0,0,0,0.008403362,0,0,0,0.008403362,0.008403362,0,0.008403362,0.008403362,0,0.008403362,0,0,0.008403362,0.016806724,0.025210086,0,0.008403362,0,0,0,0,0,0,0.008403362,0.008403362,0,0,0.008403362,0,0,0,0.008403362,0,0,0,0.008403362,0,0.033613447,0,0,0,0.033613447,0,0.008403362,0,0,0.025210086,0,0.016806724,0.008403362,0,0,0.025210086,0,0,0.008403362,0.008403362,0,0.008403362,0,0,0,0,0,0,0,0.008403362,0,0.025210086,0,0,0,0,0.008403362,0.016806724,0,0.008403362,0,0.008403362,0,0.016806724,0,0.008403362,0,0,0,0,0.016806724,0,0,0.008403362,0,0.008403362,0,0,0,0,0.008403362,0,0,0,0,0,0.008403362,0,0.050420173,0,0.016806724,0,0.025210086,0.016806724,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.009090909,0,0.009090909,0,0,0.009090909,0.036363635,0.009090909,0,0.009090909,0,0,0,0,0.018181818,0,0,0.009090909,0.009090909,0,0,0,0.009090909,0,0,0.009090909,0,0,0,0.018181818,0,0,0.009090909,0,0,0.009090909,0,0.009090909,0,0.009090909,0,0,0.009090909,0,0.009090909,0,0.009090909,0,0,0.018181818,0.009090909,0.009090909,0,0,0.018181818,0.009090909,0.018181818,0.009090909,0.018181818,0,0,0,0,0,0.009090909,0,0.018181818,0.027272727,0.009090909,0,0.018181818,0,0.009090909,0,0,0.018181818,0.009090909,0,0,0.009090909,0.018181818,0,0,0.009090909,0.018181818,0.009090909,0.009090909,0.018181818,0.009090909,0,0.018181818,0,0.009090909,0.009090909,0,0,0.009090909,0.009090909,0,0.009090909,0,0,0,0,0,0.009090909,0,0.009090909,0.009090909,0.009090909,0,0,0,0,0,0.009090909,0,0.009090909,0,0.009090909,0,0,0,0,0.009090909,0,0,0,0,0,0,0.009090909,0,0,0.009090909,0,0,0,0.018181818,0,0,0,0.018181818,0.009090909,0,0.018181818,0,0,0.027272727,0,0,0,0,0.009090909,0,0,0.009090909,0.009090909,0,0.009090909,0,0.009090909,0.009090909,0.018181818,0.009090909,0.018181818,0,0,0.009090909,0,0.009090909,0.009090909,0,0,0,0,0.027272727,0,0,0,0,0.009090909,0,0.009090909,0,0,0.009090909,0.009090909,0.018181818,0,0,0,1
0,0,0.013888889,0,0.006944445,0,0.006944445,0.006944445,0,0,0,0,0,0,0,0.013888889,0,0.006944445,0.006944445,0,0,0,0.006944445,0.006944445,0.006944445,0,0,0,0,0.006944445,0,0.006944445,0,0.013888889,0,0,0.006944445,0,0.006944445,0,0.006944445,0,0.006944445,0,0.006944445,0,0,0.006944445,0.006944445,0.006944445,0,0,0,0,0.006944445,0,0.027777778,0,0.006944445,0,0,0,0,0.006944445,0,0.006944445,0,0,0.006944445,0.020833334,0,0,0,0,0,0.013888889,0,0.013888889,0.006944445,0.020833334,0.020833334,0,0,0.041666668,0.006944445,0,0.013888889,0.006944445,0,0.020833334,0,0,0.013888889,0.006944445,0,0.020833334,0.020833334,0,0.034722224,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.006944445,0.013888889,0,0.013888889,0.013888889,0,0,0,0,0.013888889,0,0,0,0,0.006944445,0.006944445,0,0.006944445,0.006944445,0.006944445,0.013888889,0.006944445,0.006944445,0.006944445,0,0.006944445,0.013888889,0,0.006944445,0.013888889,0,0,0.006944445,0,0,0.006944445,0,0,0.006944445,0.006944445,0,0.006944445,0.006944445,0,0,0.006944445,0,0.013888889,0.013888889,0,0,0.006944445,0,0,0,0,0,0.006944445,0,0,0,0.006944445,0.020833334,0,0,0.006944445,0,0.006944445,0,0.006944445,0,0,0,0,0,0.006944445,0.006944445,0.013888889,0,0.020833334,0.006944445,0,0.006944445,0,0.013888889,0.006944445,0,0.006944445,0.013888889,0.006944445,0.006944445,0,0.006944445,0,0,0.013888889,1
0.007874016,0,0,0.007874016,0.007874016,0,0,0,0,0,0.007874016,0,0,0.015748031,0.023622047,0,0,0.007874016,0.047244094,0,0,0.007874016,0.031496063,0.007874016,0,0.007874016,0.007874016,0,0,0.023622047,0.007874016,0,0,0.007874016,0.007874016,0,0.007874016,0.007874016,0,0,0.007874016,0,0,0,0.015748031,0.015748031,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0.015748031,0,0.007874016,0.007874016,0,0.007874016,0.007874016,0,0,0.023622047,0,0,0.007874016,0,0.007874016,0.007874016,0.007874016,0.007874016,0.015748031,0.007874016,0.007874016,0,0,0.023622047,0.007874016,0,0.007874016,0,0.015748031,0.007874016,0,0,0.007874016,0,0,0.007874016,0.007874016,0.007874016,0.015748031,0.015748031,0.007874016,0.015748031,0,0,0.007874016,0,0,0.007874016,0.007874016,0,0,0.015748031,0.007874016,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0.007874016,0,0.007874016,0.007874016,0,0.007874016,0,0.015748031,0,0,0,0.007874016,0.007874016,0,0.007874016,0,0,0.007874016,0,0,0,0.007874016,0,0,0.015748031,0.023622047,0.007874016,0,0.007874016,0,0.007874016,0.015748031,0,0.007874016,0,0.015748031,0.007874016,0,0,0.007874016,0,0.015748031,0.015748031,0,0.007874016,0.007874016,0.007874016,0,0.007874016,0,0,0.007874016,0,0,0.007874016,0,0.007874016,0.007874016,0,0.007874016,0,0.007874016,0,0,0,0,0,0.007874016,0,0.015748031,0,0.015748031,0,0,0,1
0,0,0.010309278,0,0,0,0,0,0.020618556,0,0.010309278,0,0.010309278,0,0.030927833,0,0,0,0.010309278,0,0,0,0.010309278,0.020618556,0.010309278,0,0,0,0,0,0,0,0.010309278,0.010309278,0.010309278,0.010309278,0,0.010309278,0.010309278,0,0,0,0,0.010309278,0.010309278,0.020618556,0,0.010309278,0,0.020618556,0,0,0.010309278,0,0.010309278,0,0,0,0.010309278,0.010309278,0,0,0.020618556,0.030927833,0.020618556,0.010309278,0,0,0,0,0.010309278,0,0.010309278,0.010309278,0,0,0.010309278,0,0,0,0,0,0,0,0,0,0,0.010309278,0.010309278,0,0,0,0.010309278,0,0.010309278,0,0,0,0,0,0.010309278,0,0,0,0,0.010309278,0,0,0,0,0,0,0,0.010309278,0,0.010309278,0,0.010309278,0,0.010309278,0.010309278,0,0,0.010309278,0,0,0,0.010309278,0,0,0.010309278,0,0,0,0,0,0,0,0,0.010309278,0,0.030927833,0.010309278,0,0,0,0.010309278,0,0,0,0.041237112,0,0.010309278,0,0.041237112,0,0.041237112,0,0,0,0,0,0,0.010309278,0,0,0.010309278,0,0.010309278,0.020618556,0,0,0,0.010309278,0,0,0.010309278,0,0,0.010309278,0,0,0,0,0.010309278,0,0.010309278,0,0,0,0,0.020618556,0.010309278,0,0.030927833,0.010309278,0.041237112,0.010309278,0,0,1
0,0,0.015151516,0,0,0,0.015151516,0,0,0,0,0,0.015151516,0.015151516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454547,0,0,0.015151516,0,0,0.015151516,0,0,0.015151516,0,0,0,0.015151516,0.045454547,0.015151516,0.045454547,0.015151516,0,0,0,0,0,0,0.015151516,0,0,0,0,0,0.015151516,0,0,0,0,0,0,0,0.015151516,0,0,0,0.015151516,0,0,0,0,0,0,0,0,0,0.015151516,0,0,0,0,0,0.015151516,0.015151516,0,0,0,0,0,0,0,0,0,0,0,0.015151516,0,0,0,0.015151516,0,0.015151516,0,0,0,0.030303031,0,0,0,0,0,0,0,0,0.015151516,0,0.015151516,0.015151516,0,0,0,0,0,0,0,0.07575758,0,0,0,0.015151516,0,0.045454547,0,0,0,0.030303031,0,0,0,0.015151516,0,0.015151516,0,0,0.030303031,0,0.015151516,0,0,0,0,0,0,0,0,0,0,0,0.015151516,0.015151516,0,0.045454547,0,0,0.015151516,0,0.015151516,0.015151516,0,0.045454547,0,0.045454547,0.015151516,0.015151516,0,1
0,0,0.008130081,0,0,0,0.008130081,0,0.008130081,0,0,0,0,0,0.008130081,0.016260162,0,0.016260162,0.008130081,0,0,0.008130081,0.040650405,0.008130081,0,0,0,0,0.008130081,0.008130081,0,0,0,0,0.008130081,0.008130081,0,0.016260162,0.016260162,0,0.008130081,0,0.008130081,0,0,0.008130081,0,0,0.008130081,0.008130081,0,0,0.008130081,0.008130081,0,0,0.008130081,0.016260162,0,0,0,0,0.008130081,0.016260162,0,0.016260162,0.008130081,0,0,0,0,0,0.016260162,0,0,0.008130081,0.008130081,0,0.016260162,0,0.008130081,0,0,0.008130081,0.008130081,0,0,0,0,0.024390243,0,0.024390243,0,0.008130081,0.008130081,0.008130081,0,0,0.024390243,0.008130081,0.008130081,0.032520324,0,0,0,0.016260162,0.016260162,0.008130081,0,0,0,0,0,0,0,0,0.008130081,0,0,0,0,0.024390243,0.008130081,0,0.016260162,0,0.008130081,0,0,0.016260162,0.016260162,0,0.008130081,0.016260162,0.008130081,0,0,0,0,0,0,0,0.008130081,0,0,0,0.008130081,0,0,0.008130081,0.016260162,0.024390243,0,0.016260162,0.016260162,0.008130081,0,0,0.008130081,0,0.008130081,0.008130081,0.008130081,0,0,0,0.008130081,0,0,0,0,0.016260162,0,0,0,0,0,0,0,0.008130081,0,0.016260162,0,0,0,0,0.016260162,0.008130081,0.008130081,0.008130081,0,0.016260162,0.008130081,0,0,0,0.008130081,0.016260162,0,0.008130081,1
0,0,0.026785716,0,0,0,0,0,0,0,0,0,0,0.026785716,0,0,0.017857144,0,0,0,0,0.008928572,0.053571433,0.017857144,0.008928572,0,0,0,0,0.017857144,0,0,0.026785716,0,0,0,0,0.008928572,0.008928572,0,0.008928572,0,0,0,0,0.017857144,0,0,0,0.017857144,0,0,0.017857144,0,0,0,0,0,0,0.008928572,0,0,0.008928572,0,0,0.008928572,0.008928572,0,0,0,0,0,0,0.008928572,0,0.008928572,0,0,0.053571433,0.017857144,0.008928572,0,0,0.008928572,0.008928572,0,0.017857144,0,0,0.035714287,0,0.008928572,0,0,0,0.008928572,0.017857144,0,0.008928572,0,0.008928572,0.008928572,0,0,0,0.008928572,0.008928572,0.008928572,0,0,0,0,0.008928572,0,0.008928572,0.008928572,0.008928572,0,0.008928572,0,0,0,0.008928572,0,0.008928572,0.008928572,0,0,0,0.017857144,0.017857144,0,0.008928572,0,0,0,0,0,0,0.008928572,0,0,0,0,0,0.008928572,0.008928572,0.008928572,0,0,0.008928572,0.017857144,0.008928572,0,0.008928572,0,0,0,0,0,0,0.008928572,0,0,0,0,0.008928572,0,0,0.008928572,0,0.017857144,0.008928572,0.017857144,0,0.008928572,0.017857144,0.008928572,0,0,0,0.04464286,0.008928572,0,0.008928572,0,0.017857144,0.008928572,0,0,0,0.017857144,0,0,0,0,0,0,0.008928572,0,1
0,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0.009174312,0.018348623,0,0,0.009174312,0.018348623,0,0,0,0.045871556,0,0.009174312,0.009174312,0.009174312,0,0,0,0.009174312,0,0,0.009174312,0.009174312,0,0,0.018348623,0,0,0.009174312,0,0,0.009174312,0.018348623,0.009174312,0,0.009174312,0,0,0,0,0.009174312,0.009174312,0,0,0,0.009174312,0,0.009174312,0,0,0,0.009174312,0.018348623,0.009174312,0.018348623,0,0,0,0,0,0.018348623,0,0.018348623,0.018348623,0,0,0.027522935,0,0,0,0,0,0,0,0,0.018348623,0.009174312,0,0,0.018348623,0.018348623,0.009174312,0.009174312,0.009174312,0.009174312,0,0.018348623,0,0.018348623,0,0,0.009174312,0.009174312,0.009174312,0,0.009174312,0.009174312,0,0,0,0,0.009174312,0,0.009174312,0.009174312,0,0.009174312,0.009174312,0,0.009174312,0,0,0,0.009174312,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0.009174312,0,0.009174312,0.018348623,0,0,0,0.018348623,0,0,0,0.009174312,0,0,0.009174312,0,0,0.027522935,0,0,0,0.009174312,0.009174312,0,0,0,0.009174312,0,0.009174312,0,0.009174312,0.009174312,0.027522935,0.009174312,0.018348623,0,0,0.009174312,0.009174312,0.009174312,0.009174312,0,0,0,0,0.027522935,0,0,0,0.009174312,0,0,0.018348623,0,0,0.009174312,0,0.018348623,0,0,0,1
0,0,0.008547009,0,0,0,0.008547009,0,0,0,0,0.008547009,0,0,0.017094018,0,0.008547009,0.008547009,0,0,0,0,0.06837607,0,0,0.008547009,0,0,0,0.008547009,0,0.008547009,0,0.025641028,0.034188036,0,0,0.017094018,0.025641028,0,0.017094018,0,0.017094018,0,0,0,0,0,0.025641028,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0.008547009,0.008547009,0,0,0.008547009,0,0,0,0,0.008547009,0,0,0,0.042735044,0.008547009,0.017094018,0,0,0,0,0,0,0,0.008547009,0.034188036,0,0.008547009,0,0.017094018,0,0,0,0,0.034188036,0,0,0.008547009,0.008547009,0,0,0,0,0,0,0,0.017094018,0,0,0,0,0,0,0,0,0,0,0.017094018,0.025641028,0.008547009,0.017094018,0,0.008547009,0,0,0,0.017094018,0,0.008547009,0.008547009,0,0,0.017094018,0,0,0,0,0,0,0,0,0,0,0,0,0.025641028,0.017094018,0.008547009,0.008547009,0.017094018,0,0,0.008547009,0,0.008547009,0,0.008547009,0.008547009,0,0,0,0,0,0,0,0.017094018,0,0,0,0.017094018,0,0,0.008547009,0,0,0.017094018,0,0.025641028,0,0,0,0,0.008547009,0,0.017094018,0,0,0.034188036,0.017094018,0.008547009,0,0,0.017094018,0,0,0,1
0,0,0.008403362,0,0,0,0.008403362,0,0,0,0,0,0,0.008403362,0.033613447,0.008403362,0,0.008403362,0.008403362,0,0,0.016806724,0.008403362,0.025210086,0.016806724,0,0.008403362,0,0,0,0.008403362,0,0,0,0.008403362,0,0.008403362,0.016806724,0,0,0.025210086,0,0,0.008403362,0,0.025210086,0,0,0,0,0,0,0,0.016806724,0,0.008403362,0,0.008403362,0,0.008403362,0,0.008403362,0.016806724,0.008403362,0.008403362,0.008403362,0.008403362,0,0,0.008403362,0,0,0,0,0,0,0.008403362,0,0.008403362,0.008403362,0.008403362,0,0,0.008403362,0.016806724,0,0.008403362,0.008403362,0.008403362,0,0,0.008403362,0.025210086,0.008403362,0,0.008403362,0.008403362,0,0,0,0.016806724,0.008403362,0.008403362,0,0,0.016806724,0.008403362,0.016806724,0.008403362,0,0.008403362,0,0,0,0,0.016806724,0.008403362,0,0.008403362,0,0,0.008403362,0,0.008403362,0.008403362,0.008403362,0.008403362,0,0.016806724,0.008403362,0,0,0.016806724,0,0,0,0,0,0,0,0,0.016806724,0.008403362,0,0,0,0.008403362,0,0,0,0.016806724,0.016806724,0,0.016806724,0.008403362,0,0.008403362,0,0.008403362,0,0,0,0.008403362,0,0.008403362,0.008403362,0.025210086,0.008403362,0,0,0,0,0,0.016806724,0,0.008403362,0,0.016806724,0,0,0,0.008403362,0.008403362,0,0.008403362,0,0,0,0,0,0,0.008403362,0.008403362,0,0.008403362,0,0.016806724,0,0,0,1
0,0,0,0,0,0,0,0,0.008849558,0,0.008849558,0,0,0.008849558,0.03539823,0.008849558,0,0.008849558,0.008849558,0,0,0,0.017699115,0,0,0.008849558,0,0,0,0,0.008849558,0,0,0.008849558,0,0,0,0.017699115,0,0,0.008849558,0,0,0.008849558,0,0.008849558,0,0.008849558,0,0,0.008849558,0,0.008849558,0,0.008849558,0.008849558,0,0.026548672,0.008849558,0.008849558,0,0,0.017699115,0.008849558,0.017699115,0.008849558,0.017699115,0,0,0,0,0,0.008849558,0.008849558,0.017699115,0.017699115,0.008849558,0,0.017699115,0,0.008849558,0,0,0.017699115,0.008849558,0,0,0.008849558,0.017699115,0,0,0.008849558,0.017699115,0.008849558,0.008849558,0.017699115,0.008849558,0,0.017699115,0.008849558,0.008849558,0.008849558,0,0,0.008849558,0.008849558,0,0.008849558,0,0,0,0,0,0.008849558,0,0.008849558,0.008849558,0.008849558,0,0.008849558,0,0.008849558,0,0,0,0.008849558,0,0.008849558,0,0,0,0,0.008849558,0,0,0,0,0,0,0.008849558,0,0,0,0,0,0,0.008849558,0,0,0,0.017699115,0.008849558,0,0.017699115,0,0,0.017699115,0,0,0,0,0,0,0,0.008849558,0.008849558,0,0.008849558,0,0.008849558,0.008849558,0.026548672,0,0.017699115,0,0,0.008849558,0,0.008849558,0.008849558,0,0,0,0,0.026548672,0,0,0,0,0.008849558,0,0.008849558,0.008849558,0,0.008849558,0.008849558,0.026548672,0.008849558,0,0,1
0,0,0.010869565,0.010869565,0,0,0,0.02173913,0,0,0.02173913,0,0.010869565,0,0.010869565,0,0,0,0,0,0,0,0.02173913,0,0.010869565,0.010869565,0,0,0,0.010869565,0,0,0.010869565,0.010869565,0,0.010869565,0,0,0.010869565,0,0,0,0,0,0,0.010869565,0,0,0,0.02173913,0,0,0.010869565,0,0,0.010869565,0.010869565,0,0,0,0,0,0,0.032608695,0.010869565,0,0,0,0,0,0,0,0,0.010869565,0,0.032608695,0.032608695,0,0.010869565,0,0,0,0,0.02173913,0,0,0,0,0.010869565,0.010869565,0,0,0,0.010869565,0,0,0.010869565,0,0,0,0.010869565,0.010869565,0.02173913,0.02173913,0.010869565,0,0,0.010869565,0,0,0,0,0,0,0,0.010869565,0.010869565,0,0,0,0,0,0,0,0.010869565,0.010869565,0.010869565,0.010869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0.010869565,0.010869565,0,0,0,0,0.032608695,0,0.02173913,0,0,0.032608695,0,0,0,0.010869565,0.010869565,0.010869565,0.010869565,0.010869565,0.010869565,0.02173913,0.010869565,0,0,0,0,0.010869565,0,0,0,0,0.010869565,0.010869565,0.010869565,0,0.02173913,0,0.010869565,0,0,0,0,0,0,0,0.02173913,0.010869565,0.010869565,0,0,0.04347826,0,0.010869565,0,1
0,0.009708738,0.019417476,0.009708738,0,0,0,0.009708738,0,0,0.019417476,0,0.009708738,0,0.019417476,0,0,0,0.009708738,0,0,0,0.019417476,0,0,0,0,0,0,0,0,0.009708738,0,0.009708738,0.009708738,0.009708738,0,0,0.009708738,0,0,0,0,0,0,0.009708738,0,0,0,0,0,0,0.009708738,0,0,0.019417476,0.019417476,0.009708738,0,0,0.019417476,0,0,0.019417476,0.019417476,0,0,0,0,0,0,0,0,0.009708738,0,0.009708738,0.009708738,0,0.019417476,0,0,0,0,0.009708738,0,0,0.009708738,0,0.009708738,0.009708738,0,0.009708738,0.009708738,0.009708738,0,0.009708738,0.009708738,0,0.009708738,0,0.009708738,0,0.009708738,0,0,0,0,0.019417476,0.019417476,0,0,0,0.029126214,0.009708738,0,0.009708738,0,0,0,0,0,0,0,0.009708738,0.009708738,0.019417476,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029126214,0,0,0.009708738,0.019417476,0,0,0.009708738,0.019417476,0.029126214,0,0.009708738,0,0.009708738,0.03883495,0,0,0,0.009708738,0.009708738,0.009708738,0.009708738,0.009708738,0.009708738,0.009708738,0,0,0.009708738,0.009708738,0,0.009708738,0,0,0,0,0,0.019417476,0.019417476,0,0,0,0,0,0,0,0,0.009708738,0,0,0.019417476,0.009708738,0.009708738,0,0,0.03883495,0,0,0,1
0,0,0.018691588,0.009345794,0,0,0,0.009345794,0,0,0.018691588,0,0,0,0.028037382,0,0,0,0.028037382,0,0,0,0.009345794,0.037383176,0.009345794,0,0,0,0,0,0,0,0,0.009345794,0.009345794,0,0,0,0.009345794,0,0,0,0.009345794,0,0,0.009345794,0,0,0,0.018691588,0,0,0,0,0.009345794,0,0.009345794,0,0,0.009345794,0.009345794,0.009345794,0,0.028037382,0.009345794,0,0.009345794,0,0,0,0,0,0,0,0,0,0.018691588,0,0.009345794,0,0,0,0,0.009345794,0,0,0,0,0.009345794,0.009345794,0,0,0,0.009345794,0.009345794,0.018691588,0.018691588,0,0.009345794,0,0.018691588,0.009345794,0.018691588,0.009345794,0.009345794,0,0.009345794,0.009345794,0.018691588,0,0,0,0.009345794,0,0,0.018691588,0,0,0,0.018691588,0.009345794,0,0,0.009345794,0,0,0,0,0,0.018691588,0.018691588,0,0,0,0,0,0,0,0,0.009345794,0,0,0.018691588,0,0,0,0.037383176,0,0,0.009345794,0,0.018691588,0,0.018691588,0,0,0.028037382,0,0,0,0.009345794,0,0.009345794,0,0,0,0.009345794,0.009345794,0.009345794,0,0.009345794,0,0,0,0.009345794,0,0,0,0.018691588,0.018691588,0,0.009345794,0,0,0,0,0.009345794,0,0.009345794,0,0,0.009345794,0,0,0.009345794,0,0.028037382,0.009345794,0.009345794,0.009345794,1
0,0,0,0,0,0,0,0,0.008333334,0,0.008333334,0,0,0,0.008333334,0,0,0,0.025000002,0,0,0,0.016666668,0,0.008333334,0.008333334,0,0,0,0.016666668,0,0,0.008333334,0.016666668,0,0,0,0.008333334,0,0,0.008333334,0.008333334,0,0,0.008333334,0.008333334,0,0.008333334,0.008333334,0.016666668,0,0,0.008333334,0,0,0,0.008333334,0,0.008333334,0.008333334,0.016666668,0,0.008333334,0.008333334,0,0.016666668,0.016666668,0,0,0,0,0,0.016666668,0,0.016666668,0.008333334,0.016666668,0,0.016666668,0.008333334,0,0,0,0.016666668,0.008333334,0,0.008333334,0.008333334,0.008333334,0,0,0.008333334,0,0.016666668,0.008333334,0.016666668,0.016666668,0,0.016666668,0.016666668,0.016666668,0.008333334,0,0.008333334,0.008333334,0.008333334,0,0,0.008333334,0,0,0.008333334,0.025000002,0,0,0.008333334,0.008333334,0,0,0,0,0,0,0.016666668,0,0.008333334,0,0,0,0,0,0,0.008333334,0,0,0,0,0,0,0.008333334,0,0.008333334,0.008333334,0,0,0,0.008333334,0.008333334,0,0.008333334,0.016666668,0.016666668,0,0.016666668,0.008333334,0,0.008333334,0,0,0,0,0,0,0.008333334,0,0.008333334,0.008333334,0.008333334,0.008333334,0.008333334,0,0.008333334,0,0,0,0.008333334,0.008333334,0,0.008333334,0.016666668,0,0.016666668,0,0,0.025000002,0,0.016666668,0,0,0,0,0.008333334,0,0,0.008333334,0.008333334,0.025000002,0,0,0,1
0,0.008196721,0.016393442,0,0,0,0,0,0.008196721,0,0.024590163,0,0,0.008196721,0.024590163,0.008196721,0,0,0.016393442,0,0,0.008196721,0.024590163,0.016393442,0.008196721,0,0,0,0,0,0,0,0,0.008196721,0,0,0,0.016393442,0,0,0.016393442,0,0.008196721,0,0.008196721,0,0.008196721,0,0,0.008196721,0,0,0,0,0.008196721,0.016393442,0.008196721,0,0,0,0,0.016393442,0,0.032786883,0,0.008196721,0.008196721,0,0,0,0,0,0.016393442,0,0,0,0,0,0.016393442,0,0,0,0,0,0.008196721,0,0,0,0.008196721,0,0,0.008196721,0.008196721,0,0.008196721,0,0.016393442,0,0.016393442,0.008196721,0.008196721,0.008196721,0,0.008196721,0.008196721,0.008196721,0,0,0.008196721,0,0,0.008196721,0,0,0,0.016393442,0,0.008196721,0,0.008196721,0.008196721,0,0,0,0,0,0,0.016393442,0.008196721,0.008196721,0.016393442,0,0.008196721,0,0,0,0,0,0,0.008196721,0,0,0.008196721,0,0,0.008196721,0.016393442,0,0,0.016393442,0.008196721,0.016393442,0.008196721,0.016393442,0.008196721,0.008196721,0.032786883,0,0,0,0.008196721,0,0.008196721,0,0,0.008196721,0.024590163,0.008196721,0,0,0,0,0,0,0.008196721,0,0.008196721,0,0.024590163,0.008196721,0,0.008196721,0,0.008196721,0.008196721,0,0,0.008196721,0.008196721,0,0,0,0,0.008196721,0,0.016393442,0.032786883,0.008196721,0.008196721,0.008196721,1
0,0,0.008130081,0,0,0,0,0,0.008130081,0,0.016260162,0,0.008130081,0.008130081,0.032520324,0,0,0.008130081,0.016260162,0,0,0.008130081,0.032520324,0,0,0.008130081,0,0,0,0,0.008130081,0,0,0.008130081,0,0,0,0.008130081,0,0,0.008130081,0,0,0,0.016260162,0.016260162,0,0,0,0.008130081,0,0,0.016260162,0,0,0,0.016260162,0.008130081,0,0.008130081,0,0.008130081,0.008130081,0.024390243,0.008130081,0.024390243,0.016260162,0,0,0.008130081,0,0,0.008130081,0.008130081,0.016260162,0.016260162,0.008130081,0,0.024390243,0.008130081,0.008130081,0,0,0.008130081,0.008130081,0,0,0,0.008130081,0.016260162,0,0,0,0,0.008130081,0.008130081,0,0,0.008130081,0.016260162,0.008130081,0.008130081,0,0.008130081,0.008130081,0.008130081,0,0.008130081,0.016260162,0,0,0,0,0,0,0.008130081,0,0,0,0,0,0,0,0.008130081,0,0.008130081,0,0.016260162,0,0,0.008130081,0,0.008130081,0,0,0,0,0,0,0.016260162,0,0,0.016260162,0,0,0,0.016260162,0,0,0,0.032520324,0.016260162,0,0.016260162,0.008130081,0,0.016260162,0,0.008130081,0,0.016260162,0.008130081,0,0,0.008130081,0,0,0.008130081,0,0,0.008130081,0,0,0.008130081,0.008130081,0,0,0,0.016260162,0.008130081,0,0.008130081,0,0,0.008130081,0,0,0,0,0,0,0.024390243,0.008130081,0.008130081,0.008130081,0.008130081,0.016260162,0,0,0,1
